kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
201,1782492002.628405,15.7459,-0.7068,-0.65489,lidar,native_s2s,pnp,proximity,0.8825
202,1782492003.040973,15.6369,-0.6372,-0.39595,lidar,native_s2s,pnp,proximity,0.8764
203,1782492003.457632,15.5041,-0.5797,-0.13661,lidar,native_s2s,pnp,proximity,0.8238
204,1782492005.333127,15.2536,-0.5799,0.06221,lidar,native_s2s,pnp,proximity,0.9176
205,1782492007.109206,15.3352,-0.5278,0.28592,lidar,native_s2s,pnp,proximity,0.924
206,1782492008.04088,15.4236,-0.4488,0.51405,lidar,native_s2s,pnp,proximity,0.93
207,1782492009.294955,15.4812,-0.3552,0.72409,lidar,native_s2s,pnp,proximity,0.8826
208,1782492010.649293,15.5711,-0.1653,0.93582,lidar,native_s2s,pnp,proximity,0.8882
209,1782492011.384363,15.6224,0.0226,1.18115,lidar,native_s2s,pnp,proximity,0.9152
210,1782492012.004328,15.6273,0.1583,1.39471,lidar,native_s2s,pnp,proximity,0.8614
211,1782492013.150715,15.5925,0.4098,1.52765,lidar,native_s2s,pnp,proximity,0.8935
212,1782492014.186412,15.5594,0.6716,1.51386,lidar,native_s2s,pnp,proximity,0.9505
213,1782492015.322776,15.5365,0.9514,1.49914,lidar,native_s2s,pnp,proximity,0.9458
214,1782492017.18792,15.5464,0.6793,1.54258,lidar,native_s2s,pnp,proximity,0.883
215,1782492018.235525,15.5021,0.3874,1.30565,lidar,native_s2s,pnp,proximity,0.8485
216,1782492019.170596,15.4344,0.1389,1.11496,lidar,native_s2s,pnp,proximity,0.8566
217,1782492019.695556,15.367,0.0016,0.86849,lidar,native_s2s,pnp,proximity,0.8071
218,1782492020.21167,15.267,-0.1171,0.62675,lidar,native_s2s,pnp,proximity,0.8217
219,1782492020.629936,15.1553,-0.1964,0.41545,lidar,native_s2s,pnp,proximity,0.81
220,1782492021.047937,15.0405,-0.2496,0.20003,lidar,native_s2s,pnp,proximity,0.8436
221,1782492023.133021,15.1909,-0.1709,0.14975,lidar,native_s2s,pnp,proximity,0.9111
222,1782492024.498439,15.4383,-0.2313,0.0184,lidar,native_s2s,pnp,proximity,0.9441
223,1782492025.852394,15.6959,-0.2663,-0.05017,lidar,native_s2s,pnp,proximity,0.9302
224,1782492027.107825,15.955,-0.2952,-0.03261,lidar,native_s2s,pnp,proximity,0.8491
225,1782492028.152968,16.2243,-0.3299,-0.05068,lidar,native_s2s,pnp,proximity,0.8422
226,1782492029.198479,16.4869,-0.3785,-0.0688,lidar,native_s2s,pnp,proximity,0.8331
227,1782492030.244491,16.763,-0.4437,-0.08307,lidar,native_s2s,pnp,proximity,0.7325
228,1782492031.186385,17.0336,-0.499,-0.09657,lidar,native_s2s,pnp,proximity,0.8039
229,1782492032.235734,17.295,-0.5553,-0.11658,lidar,native_s2s,pnp,proximity,0.8228
230,1782492033.275348,17.5695,-0.606,-0.13395,lidar,native_s2s,pnp,proximity,0.8339
231,1782492034.21864,17.8364,-0.669,-0.15318,lidar,native_s2s,pnp,proximity,0.8281
232,1782492035.159162,18.0936,-0.7245,-0.17875,lidar,native_s2s,pnp,proximity,0.7807
233,1782492036.207167,18.3548,-0.7947,-0.19711,lidar,native_s2s,pnp,proximity,0.7803
234,1782492037.354737,18.5992,-0.8727,-0.20772,lidar,native_s2s,pnp,proximity,0.7709
235,1782492038.50729,18.8362,-0.9651,-0.34358,lidar,native_s2s,pnp,proximity,0.8824
236,1782492039.451312,18.9786,-1.0659,-0.56468,lidar,native_s2s,pnp,proximity,0.8323
237,1782492040.595401,19.1719,-1.2365,-0.72788,lidar,native_s2s,pnp,proximity,0.8618
238,1782492041.629189,19.3359,-1.4452,-0.84531,lidar,native_s2s,pnp,proximity,0.8852
239,1782492042.768196,19.5459,-1.614,-0.68867,lidar,native_s2s,pnp,proximity,0.9004
240,1782492043.819344,19.7739,-1.7545,-0.53347,lidar,native_s2s,pnp,proximity,0.8141
241,1782492044.761345,20.0113,-1.8657,-0.3956,lidar,native_s2s,pnp,proximity,0.8701
242,1782492045.699137,20.2603,-1.9442,-0.2649,lidar,native_s2s,pnp,proximity,0.8326
243,1782492046.852794,20.5114,-1.9841,-0.10965,lidar,native_s2s,pnp,proximity,0.8801
244,1782492048.214426,20.7752,-2.0234,-0.12649,lidar,native_s2s,pnp,proximity,0.888
245,1782492049.571328,21.0343,-2.0369,-0.08535,lidar,native_s2s,pnp,proximity,0.9276
246,1782492050.92684,21.2976,-2.0548,-0.11007,lidar,native_s2s,pnp,proximity,0.8965
247,1782492052.076334,21.558,-2.0328,0.03761,lidar,native_s2s,pnp,proximity,0.8295
248,1782492052.701178,21.685,-1.9907,0.25122,lidar,native_s2s,pnp,proximity,0.806
249,1782492053.747435,21.8571,-1.8891,0.4695,lidar,native_s2s,pnp,proximity,0.8477
250,1782492054.48576,21.9442,-1.7918,0.70716,lidar,native_s2s,pnp,proximity,0.8237
251,1782492055.220547,22.0095,-1.6608,0.95079,lidar,native_s2s,pnp,proximity,0.7904
252,1782492055.8503,22.0459,-1.538,1.17063,lidar,native_s2s,pnp,proximity,0.7704
253,1782492057.20205,22.0968,-1.2781,1.21195,lidar,native_s2s,pnp,proximity,0.8553
