kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
129,1782485129.306818,9.5948,0.9214,0.07068,lidar,native_s2m,bnb,proximity,0.8123
130,1782485129.937234,9.8833,0.9419,0.00446,lidar,native_s2m,bnb,proximity,0.8118
131,1782485130.555252,10.1739,0.9568,-0.03078,lidar,native_s2m,bnb,proximity,0.7946
132,1782485131.182077,10.4565,0.9648,-0.02494,lidar,native_s2m,bnb,proximity,0.7987
133,1782485131.696657,10.7136,0.9895,-0.03192,lidar,native_s2m,bnb,proximity,0.8076
134,1782485132.319929,11.0063,0.9882,-0.03483,lidar,native_s2m,bnb,proximity,0.7968
135,1782485132.944563,11.2986,1.0083,-0.05308,lidar,native_s2m,bnb,proximity,0.8187
136,1782485133.563792,11.5553,0.9672,-0.27405,lidar,native_s2m,bnb,proximity,0.7852
137,1782485134.190995,11.7894,0.8795,-0.48627,lidar,native_s2m,bnb,proximity,0.8595
138,1782485134.807526,12.0124,0.7568,-0.62351,lidar,native_s2m,bnb,proximity,0.8286
139,1782485135.540318,12.258,0.6066,-0.73479,lidar,native_s2m,bnb,proximity,0.7885
140,1782485135.96095,12.3452,0.4802,-0.95928,lidar,native_s2m,bnb,proximity,0.8487
141,1782485136.692849,12.5084,0.2511,-1.0732,lidar,native_s2m,bnb,proximity,0.8831
142,1782485137.428837,12.6374,-0.0087,-1.2445,lidar,native_s2m,bnb,proximity,0.8822
143,1782485138.052866,12.683,-0.2372,-1.47317,lidar,native_s2m,bnb,proximity,0.8622
144,1782485138.678478,12.7079,-0.4998,-1.59843,lidar,native_s2m,bnb,proximity,0.9027
145,1782485139.308846,12.6956,-0.7537,-1.73311,lidar,native_s2m,bnb,proximity,0.8874
146,1782485139.942576,12.6927,-1.0363,-1.62871,lidar,native_s2m,bnb,proximity,0.8514
147,1782485140.672533,12.7224,-1.3162,-1.48583,lidar,native_s2m,bnb,proximity,0.9031
148,1782485141.0854,12.787,-1.4545,-1.24055,lidar,native_s2m,bnb,proximity,0.8908
149,1782485141.50375,12.8855,-1.5645,-0.99038,lidar,native_s2m,bnb,proximity,0.828
150,1782485141.926621,13.0238,-1.6664,-0.72597,lidar,native_s2m,bnb,proximity,0.8054
151,1782485142.231937,13.1542,-1.7177,-0.50177,lidar,native_s2m,bnb,proximity,0.9029
152,1782485142.545482,13.2886,-1.7476,-0.27736,lidar,native_s2m,bnb,proximity,0.8507
153,1782485142.857592,13.4095,-1.7409,-0.06365,lidar,native_s2m,bnb,proximity,0.8257
154,1782485143.17012,13.5453,-1.7116,0.14804,lidar,native_s2m,bnb,proximity,0.8765
155,1782485143.586145,13.6976,-1.6296,0.42756,lidar,native_s2m,bnb,proximity,0.852
156,1782485144.002273,13.8211,-1.4943,0.71306,lidar,native_s2m,bnb,proximity,0.8918
